"target_end_date","location","target","observation"
2010-11-27,"wnc","Flu ED visits pct",0.07
2010-12-04,"wnc","Flu ED visits pct",0.12
2010-12-11,"wnc","Flu ED visits pct",0.04
2010-12-18,"wnc","Flu ED visits pct",0.13
2010-12-25,"wnc","Flu ED visits pct",0.29
2011-01-01,"wnc","Flu ED visits pct",0.33
2011-01-08,"wnc","Flu ED visits pct",0.52
2011-01-15,"wnc","Flu ED visits pct",0.87
2011-01-22,"wnc","Flu ED visits pct",0.67
2011-01-29,"wnc","Flu ED visits pct",1.21
2011-02-05,"wnc","Flu ED visits pct",1.76
2011-02-12,"wnc","Flu ED visits pct",2.1
2011-02-19,"wnc","Flu ED visits pct",2.43
2011-02-26,"wnc","Flu ED visits pct",1.85
2011-03-05,"wnc","Flu ED visits pct",1.26
2011-03-12,"wnc","Flu ED visits pct",0.66
2011-03-19,"wnc","Flu ED visits pct",0.58
2011-03-26,"wnc","Flu ED visits pct",0.49
2011-04-02,"wnc","Flu ED visits pct",0.21
2011-04-09,"wnc","Flu ED visits pct",0.13
2011-04-16,"wnc","Flu ED visits pct",0.04
2011-04-23,"wnc","Flu ED visits pct",0.06
2011-04-30,"wnc","Flu ED visits pct",0.02
2011-05-07,"wnc","Flu ED visits pct",0
2011-05-14,"wnc","Flu ED visits pct",0
2011-05-21,"wnc","Flu ED visits pct",0.03
2011-05-28,"wnc","Flu ED visits pct",0
2011-06-04,"wnc","Flu ED visits pct",0.02
2011-06-11,"wnc","Flu ED visits pct",0
2011-06-18,"wnc","Flu ED visits pct",0
2011-06-25,"wnc","Flu ED visits pct",0.01
2011-07-02,"wnc","Flu ED visits pct",0
2011-07-09,"wnc","Flu ED visits pct",0
2011-07-16,"wnc","Flu ED visits pct",0.01
2011-07-23,"wnc","Flu ED visits pct",0
2011-07-30,"wnc","Flu ED visits pct",0
2011-08-06,"wnc","Flu ED visits pct",0.02
2011-08-13,"wnc","Flu ED visits pct",0
2011-08-20,"wnc","Flu ED visits pct",0.03
2011-08-27,"wnc","Flu ED visits pct",0
2011-09-03,"wnc","Flu ED visits pct",0
2011-09-10,"wnc","Flu ED visits pct",0
2011-09-17,"wnc","Flu ED visits pct",0
2011-09-24,"wnc","Flu ED visits pct",0.03
2011-10-01,"wnc","Flu ED visits pct",0.02
2011-10-08,"wnc","Flu ED visits pct",0.02
2011-10-15,"wnc","Flu ED visits pct",0.01
2011-10-22,"wnc","Flu ED visits pct",0.01
2011-10-29,"wnc","Flu ED visits pct",0.05
2011-11-05,"wnc","Flu ED visits pct",0.05
2011-11-12,"wnc","Flu ED visits pct",0.03
2011-11-19,"wnc","Flu ED visits pct",0.06
2011-11-26,"wnc","Flu ED visits pct",0.08
2011-12-03,"wnc","Flu ED visits pct",0.04
2011-12-10,"wnc","Flu ED visits pct",0.04
2011-12-17,"wnc","Flu ED visits pct",0.12
2011-12-24,"wnc","Flu ED visits pct",0.09
2011-12-31,"wnc","Flu ED visits pct",0.07
2012-01-07,"wnc","Flu ED visits pct",0.12
2012-01-14,"wnc","Flu ED visits pct",0.08
2012-01-21,"wnc","Flu ED visits pct",0.05
2012-01-28,"wnc","Flu ED visits pct",0.03
2012-02-04,"wnc","Flu ED visits pct",0.05
2012-02-11,"wnc","Flu ED visits pct",0.06
2012-02-18,"wnc","Flu ED visits pct",0.09
2012-02-25,"wnc","Flu ED visits pct",0.14
2012-03-03,"wnc","Flu ED visits pct",0.09
2012-03-10,"wnc","Flu ED visits pct",0.06
2012-03-17,"wnc","Flu ED visits pct",0.13
2012-03-24,"wnc","Flu ED visits pct",0.08
2012-03-31,"wnc","Flu ED visits pct",0.11
2012-04-07,"wnc","Flu ED visits pct",0.16
2012-04-14,"wnc","Flu ED visits pct",0.07
2012-04-21,"wnc","Flu ED visits pct",0.03
2012-04-28,"wnc","Flu ED visits pct",0.04
2012-05-05,"wnc","Flu ED visits pct",0.01
2012-05-12,"wnc","Flu ED visits pct",0.02
2012-05-19,"wnc","Flu ED visits pct",0.02
2012-05-26,"wnc","Flu ED visits pct",0
2012-06-02,"wnc","Flu ED visits pct",0.1
2012-06-09,"wnc","Flu ED visits pct",0.04
2012-06-16,"wnc","Flu ED visits pct",0.02
2012-06-23,"wnc","Flu ED visits pct",0
2012-06-30,"wnc","Flu ED visits pct",0
2012-07-07,"wnc","Flu ED visits pct",0
2012-07-14,"wnc","Flu ED visits pct",0.01
2012-07-21,"wnc","Flu ED visits pct",0
2012-07-28,"wnc","Flu ED visits pct",0
2012-08-04,"wnc","Flu ED visits pct",0.01
2012-08-11,"wnc","Flu ED visits pct",0.01
2012-08-18,"wnc","Flu ED visits pct",0.01
2012-08-25,"wnc","Flu ED visits pct",0.01
2012-09-01,"wnc","Flu ED visits pct",0
2012-09-08,"wnc","Flu ED visits pct",0.01
2012-09-15,"wnc","Flu ED visits pct",0
2012-09-22,"wnc","Flu ED visits pct",0
2012-09-29,"wnc","Flu ED visits pct",0.01
2012-10-06,"wnc","Flu ED visits pct",0
2012-10-13,"wnc","Flu ED visits pct",0.03
2012-10-20,"wnc","Flu ED visits pct",0.04
2012-10-27,"wnc","Flu ED visits pct",0.01
2012-11-03,"wnc","Flu ED visits pct",0.01
2012-11-10,"wnc","Flu ED visits pct",0.03
2012-11-17,"wnc","Flu ED visits pct",0.11
2012-11-24,"wnc","Flu ED visits pct",0.19
2012-12-01,"wnc","Flu ED visits pct",0.73
2012-12-08,"wnc","Flu ED visits pct",2.12
2012-12-15,"wnc","Flu ED visits pct",3.05
2012-12-22,"wnc","Flu ED visits pct",3.89
2012-12-29,"wnc","Flu ED visits pct",3.98
2013-01-05,"wnc","Flu ED visits pct",2.48
2013-01-12,"wnc","Flu ED visits pct",1.33
2013-01-19,"wnc","Flu ED visits pct",0.74
2013-01-26,"wnc","Flu ED visits pct",0.36
2013-02-02,"wnc","Flu ED visits pct",0.32
2013-02-09,"wnc","Flu ED visits pct",0.21
2013-02-16,"wnc","Flu ED visits pct",0.29
2013-02-23,"wnc","Flu ED visits pct",0.23
2013-03-02,"wnc","Flu ED visits pct",0.4
2013-03-09,"wnc","Flu ED visits pct",0.42
2013-03-16,"wnc","Flu ED visits pct",0.47
2013-03-23,"wnc","Flu ED visits pct",0.57
2013-03-30,"wnc","Flu ED visits pct",0.65
2013-04-06,"wnc","Flu ED visits pct",0.48
2013-04-13,"wnc","Flu ED visits pct",0.23
2013-04-20,"wnc","Flu ED visits pct",0.1
2013-04-27,"wnc","Flu ED visits pct",0.03
2013-05-04,"wnc","Flu ED visits pct",0.02
2013-05-11,"wnc","Flu ED visits pct",0.01
2013-05-18,"wnc","Flu ED visits pct",0.01
2013-05-25,"wnc","Flu ED visits pct",0
2013-06-01,"wnc","Flu ED visits pct",0.01
2013-06-08,"wnc","Flu ED visits pct",0
2013-06-15,"wnc","Flu ED visits pct",0.01
2013-06-22,"wnc","Flu ED visits pct",0
2013-06-29,"wnc","Flu ED visits pct",0
2013-07-06,"wnc","Flu ED visits pct",0.01
2013-07-13,"wnc","Flu ED visits pct",0
2013-07-20,"wnc","Flu ED visits pct",0
2013-07-27,"wnc","Flu ED visits pct",0
2013-08-03,"wnc","Flu ED visits pct",0
2013-08-10,"wnc","Flu ED visits pct",0.02
2013-08-17,"wnc","Flu ED visits pct",0
2013-08-24,"wnc","Flu ED visits pct",0
2013-08-31,"wnc","Flu ED visits pct",0
2013-09-07,"wnc","Flu ED visits pct",0
2013-09-14,"wnc","Flu ED visits pct",0
2013-09-21,"wnc","Flu ED visits pct",0.03
2013-09-28,"wnc","Flu ED visits pct",0.02
2013-10-05,"wnc","Flu ED visits pct",0.02
2013-10-12,"wnc","Flu ED visits pct",0
2013-10-19,"wnc","Flu ED visits pct",0.03
2013-10-26,"wnc","Flu ED visits pct",0.05
2013-11-02,"wnc","Flu ED visits pct",0.02
2013-11-09,"wnc","Flu ED visits pct",0.02
2013-11-16,"wnc","Flu ED visits pct",0.1
2013-11-23,"wnc","Flu ED visits pct",0.07
2013-11-30,"wnc","Flu ED visits pct",0.13
2013-12-07,"wnc","Flu ED visits pct",0.25
2013-12-14,"wnc","Flu ED visits pct",0.48
2013-12-21,"wnc","Flu ED visits pct",0.82
2013-12-28,"wnc","Flu ED visits pct",2.16
2014-01-04,"wnc","Flu ED visits pct",2.06
2014-01-11,"wnc","Flu ED visits pct",1.6
2014-01-18,"wnc","Flu ED visits pct",1.7
2014-01-25,"wnc","Flu ED visits pct",1.61
2014-02-01,"wnc","Flu ED visits pct",1.1
2014-02-08,"wnc","Flu ED visits pct",0.71
2014-02-15,"wnc","Flu ED visits pct",0.57
2014-02-22,"wnc","Flu ED visits pct",0.39
2014-03-01,"wnc","Flu ED visits pct",0.2
2014-03-08,"wnc","Flu ED visits pct",0.15
2014-03-15,"wnc","Flu ED visits pct",0.21
2014-03-22,"wnc","Flu ED visits pct",0.12
2014-03-29,"wnc","Flu ED visits pct",0.18
2014-04-05,"wnc","Flu ED visits pct",0.14
2014-04-12,"wnc","Flu ED visits pct",0.12
2014-04-19,"wnc","Flu ED visits pct",0.21
2014-04-26,"wnc","Flu ED visits pct",0.23
2014-05-03,"wnc","Flu ED visits pct",0.11
2014-05-10,"wnc","Flu ED visits pct",0.12
2014-05-17,"wnc","Flu ED visits pct",0.04
2014-05-24,"wnc","Flu ED visits pct",0.04
2014-05-31,"wnc","Flu ED visits pct",0.01
2014-06-07,"wnc","Flu ED visits pct",0.03
2014-06-14,"wnc","Flu ED visits pct",0.01
2014-06-21,"wnc","Flu ED visits pct",0.01
2014-06-28,"wnc","Flu ED visits pct",0.01
2014-07-05,"wnc","Flu ED visits pct",0.03
2014-07-12,"wnc","Flu ED visits pct",0
2014-07-19,"wnc","Flu ED visits pct",0.02
2014-07-26,"wnc","Flu ED visits pct",0
2014-08-02,"wnc","Flu ED visits pct",0.01
2014-08-09,"wnc","Flu ED visits pct",0
2014-08-16,"wnc","Flu ED visits pct",0.02
2014-08-23,"wnc","Flu ED visits pct",0.01
2014-08-30,"wnc","Flu ED visits pct",0.02
2014-09-06,"wnc","Flu ED visits pct",0.01
2014-09-13,"wnc","Flu ED visits pct",0.01
2014-09-20,"wnc","Flu ED visits pct",0.07
2014-09-27,"wnc","Flu ED visits pct",0.08
2014-10-04,"wnc","Flu ED visits pct",0.03
2014-10-11,"wnc","Flu ED visits pct",0.05
2014-10-18,"wnc","Flu ED visits pct",0.04
2014-10-25,"wnc","Flu ED visits pct",0.07
2014-11-01,"wnc","Flu ED visits pct",0.22
2014-11-08,"wnc","Flu ED visits pct",0.08
2014-11-15,"wnc","Flu ED visits pct",0.13
2014-11-22,"wnc","Flu ED visits pct",0.28
2014-11-29,"wnc","Flu ED visits pct",0.54
2014-12-06,"wnc","Flu ED visits pct",0.84
2014-12-13,"wnc","Flu ED visits pct",0.86
2014-12-20,"wnc","Flu ED visits pct",2.53
2014-12-27,"wnc","Flu ED visits pct",3.96
2015-01-03,"wnc","Flu ED visits pct",3.62
2015-01-10,"wnc","Flu ED visits pct",2.55
2015-01-17,"wnc","Flu ED visits pct",1.78
2015-01-24,"wnc","Flu ED visits pct",1.63
2015-01-31,"wnc","Flu ED visits pct",1.13
2015-02-07,"wnc","Flu ED visits pct",1.17
2015-02-14,"wnc","Flu ED visits pct",0.88
2015-02-21,"wnc","Flu ED visits pct",0.81
2015-02-28,"wnc","Flu ED visits pct",0.65
2015-03-07,"wnc","Flu ED visits pct",0.83
2015-03-14,"wnc","Flu ED visits pct",0.53
2015-03-21,"wnc","Flu ED visits pct",0.41
2015-03-28,"wnc","Flu ED visits pct",0.4
2015-04-04,"wnc","Flu ED visits pct",0.47
2015-04-11,"wnc","Flu ED visits pct",0.33
2015-04-18,"wnc","Flu ED visits pct",0.18
2015-04-25,"wnc","Flu ED visits pct",0.09
2015-05-02,"wnc","Flu ED visits pct",0.08
2015-05-09,"wnc","Flu ED visits pct",0.07
2015-05-16,"wnc","Flu ED visits pct",0
2015-05-23,"wnc","Flu ED visits pct",0.02
2015-05-30,"wnc","Flu ED visits pct",0
2015-06-06,"wnc","Flu ED visits pct",0
2015-06-13,"wnc","Flu ED visits pct",0.01
2015-06-20,"wnc","Flu ED visits pct",0
2015-06-27,"wnc","Flu ED visits pct",0
2015-07-04,"wnc","Flu ED visits pct",0.01
2015-07-11,"wnc","Flu ED visits pct",0
2015-07-18,"wnc","Flu ED visits pct",0.01
2015-07-25,"wnc","Flu ED visits pct",0.01
2015-08-01,"wnc","Flu ED visits pct",0
2015-08-08,"wnc","Flu ED visits pct",0
2015-08-15,"wnc","Flu ED visits pct",0
2015-08-22,"wnc","Flu ED visits pct",0.06
2015-08-29,"wnc","Flu ED visits pct",0.02
2015-09-05,"wnc","Flu ED visits pct",0.01
2015-09-12,"wnc","Flu ED visits pct",0.02
2015-09-19,"wnc","Flu ED visits pct",0.03
2015-09-26,"wnc","Flu ED visits pct",0.03
2015-10-03,"wnc","Flu ED visits pct",0.08
2015-10-10,"wnc","Flu ED visits pct",0.1
2015-10-17,"wnc","Flu ED visits pct",0.01
2015-10-24,"wnc","Flu ED visits pct",0.09
2015-10-31,"wnc","Flu ED visits pct",0.07
2015-11-07,"wnc","Flu ED visits pct",0.1
2015-11-14,"wnc","Flu ED visits pct",0.1
2015-11-21,"wnc","Flu ED visits pct",0.09
2015-11-28,"wnc","Flu ED visits pct",0.05
2015-12-05,"wnc","Flu ED visits pct",0.08
2015-12-12,"wnc","Flu ED visits pct",0.14
2015-12-19,"wnc","Flu ED visits pct",0.07
2015-12-26,"wnc","Flu ED visits pct",0.09
2016-01-02,"wnc","Flu ED visits pct",0.13
2016-01-09,"wnc","Flu ED visits pct",0.12
2016-01-16,"wnc","Flu ED visits pct",0.12
2016-01-23,"wnc","Flu ED visits pct",0.21
2016-01-30,"wnc","Flu ED visits pct",0.17
2016-02-06,"wnc","Flu ED visits pct",0.09
2016-02-13,"wnc","Flu ED visits pct",0.19
2016-02-20,"wnc","Flu ED visits pct",0.3
2016-02-27,"wnc","Flu ED visits pct",0.42
2016-03-05,"wnc","Flu ED visits pct",0.7
2016-03-12,"wnc","Flu ED visits pct",1.39
2016-03-19,"wnc","Flu ED visits pct",1.32
2016-03-26,"wnc","Flu ED visits pct",0.78
2016-04-02,"wnc","Flu ED visits pct",0.91
2016-04-09,"wnc","Flu ED visits pct",0.63
2016-04-16,"wnc","Flu ED visits pct",0.7
2016-04-23,"wnc","Flu ED visits pct",0.91
2016-04-30,"wnc","Flu ED visits pct",0.65
2016-05-07,"wnc","Flu ED visits pct",0.27
2016-05-14,"wnc","Flu ED visits pct",0.36
2016-05-21,"wnc","Flu ED visits pct",0.19
2016-05-28,"wnc","Flu ED visits pct",0.15
2016-06-04,"wnc","Flu ED visits pct",0.15
2016-06-11,"wnc","Flu ED visits pct",0.07
2016-06-18,"wnc","Flu ED visits pct",0.08
2016-06-25,"wnc","Flu ED visits pct",0.1
2016-07-02,"wnc","Flu ED visits pct",0.04
2016-07-09,"wnc","Flu ED visits pct",0.04
2016-07-16,"wnc","Flu ED visits pct",0.05
2016-07-23,"wnc","Flu ED visits pct",0.02
2016-07-30,"wnc","Flu ED visits pct",0.01
2016-08-06,"wnc","Flu ED visits pct",0.02
2016-08-13,"wnc","Flu ED visits pct",0
2016-08-20,"wnc","Flu ED visits pct",0.02
2016-08-27,"wnc","Flu ED visits pct",0
2016-09-03,"wnc","Flu ED visits pct",0.01
2016-09-10,"wnc","Flu ED visits pct",0.01
2016-09-17,"wnc","Flu ED visits pct",0.04
2016-09-24,"wnc","Flu ED visits pct",0.06
2016-10-01,"wnc","Flu ED visits pct",0.04
2016-10-08,"wnc","Flu ED visits pct",0.05
2016-10-15,"wnc","Flu ED visits pct",0.05
2016-10-22,"wnc","Flu ED visits pct",0.05
2016-10-29,"wnc","Flu ED visits pct",0.05
2016-11-05,"wnc","Flu ED visits pct",0.06
2016-11-12,"wnc","Flu ED visits pct",0.15
2016-11-19,"wnc","Flu ED visits pct",0.15
2016-11-26,"wnc","Flu ED visits pct",0.22
2016-12-03,"wnc","Flu ED visits pct",0.45
2016-12-10,"wnc","Flu ED visits pct",0.79
2016-12-17,"wnc","Flu ED visits pct",0.99
2016-12-24,"wnc","Flu ED visits pct",1.72
2016-12-31,"wnc","Flu ED visits pct",1.92
2017-01-07,"wnc","Flu ED visits pct",1.38
2017-01-14,"wnc","Flu ED visits pct",1.32
2017-01-21,"wnc","Flu ED visits pct",1.04
2017-01-28,"wnc","Flu ED visits pct",1.31
2017-02-04,"wnc","Flu ED visits pct",1.58
2017-02-11,"wnc","Flu ED visits pct",2.67
2017-02-18,"wnc","Flu ED visits pct",3.11
2017-02-25,"wnc","Flu ED visits pct",4.38
2017-03-04,"wnc","Flu ED visits pct",3.61
2017-03-11,"wnc","Flu ED visits pct",3.32
2017-03-18,"wnc","Flu ED visits pct",2.96
2017-03-25,"wnc","Flu ED visits pct",3.7
2017-04-01,"wnc","Flu ED visits pct",3.12
2017-04-08,"wnc","Flu ED visits pct",1.75
2017-04-15,"wnc","Flu ED visits pct",1.08
2017-04-22,"wnc","Flu ED visits pct",0.74
2017-04-29,"wnc","Flu ED visits pct",0.54
2017-05-06,"wnc","Flu ED visits pct",0.26
2017-05-13,"wnc","Flu ED visits pct",0.08
2017-05-20,"wnc","Flu ED visits pct",0.04
2017-05-27,"wnc","Flu ED visits pct",0.02
2017-06-03,"wnc","Flu ED visits pct",0
2017-06-10,"wnc","Flu ED visits pct",0.06
2017-06-17,"wnc","Flu ED visits pct",0.01
2017-06-24,"wnc","Flu ED visits pct",0
2017-07-01,"wnc","Flu ED visits pct",0.04
2017-07-08,"wnc","Flu ED visits pct",0.02
2017-07-15,"wnc","Flu ED visits pct",0.01
2017-07-22,"wnc","Flu ED visits pct",0.03
2017-07-29,"wnc","Flu ED visits pct",0
2017-08-05,"wnc","Flu ED visits pct",0
2017-08-12,"wnc","Flu ED visits pct",0.01
2017-08-19,"wnc","Flu ED visits pct",0.01
2017-08-26,"wnc","Flu ED visits pct",0
2017-09-02,"wnc","Flu ED visits pct",0.03
2017-09-09,"wnc","Flu ED visits pct",0.02
2017-09-16,"wnc","Flu ED visits pct",0.02
2017-09-23,"wnc","Flu ED visits pct",0
2017-09-30,"wnc","Flu ED visits pct",0.04
2017-10-07,"wnc","Flu ED visits pct",0.17
2017-10-14,"wnc","Flu ED visits pct",0.12
2017-10-21,"wnc","Flu ED visits pct",0.08
2017-10-28,"wnc","Flu ED visits pct",0.1
2017-11-04,"wnc","Flu ED visits pct",0.17
2017-11-11,"wnc","Flu ED visits pct",0.14
2017-11-18,"wnc","Flu ED visits pct",0.19
2017-11-25,"wnc","Flu ED visits pct",0.31
2017-12-02,"wnc","Flu ED visits pct",0.44
2017-12-09,"wnc","Flu ED visits pct",0.51
2017-12-16,"wnc","Flu ED visits pct",0.54
2017-12-23,"wnc","Flu ED visits pct",1.06
2017-12-30,"wnc","Flu ED visits pct",2.16
2018-01-06,"wnc","Flu ED visits pct",2.44
2018-01-13,"wnc","Flu ED visits pct",4.26
2018-01-20,"wnc","Flu ED visits pct",5.76
2018-01-27,"wnc","Flu ED visits pct",6.91
2018-02-03,"wnc","Flu ED visits pct",8.91
2018-02-10,"wnc","Flu ED visits pct",7.83
2018-02-17,"wnc","Flu ED visits pct",6.75
2018-02-24,"wnc","Flu ED visits pct",3.38
2018-03-03,"wnc","Flu ED visits pct",1.71
2018-03-10,"wnc","Flu ED visits pct",1.08
2018-03-17,"wnc","Flu ED visits pct",1.35
2018-03-24,"wnc","Flu ED visits pct",0.79
2018-03-31,"wnc","Flu ED visits pct",0.77
2018-04-07,"wnc","Flu ED visits pct",0.98
2018-04-14,"wnc","Flu ED visits pct",0.47
2018-04-21,"wnc","Flu ED visits pct",0.39
2018-04-28,"wnc","Flu ED visits pct",0.27
2018-05-05,"wnc","Flu ED visits pct",0.22
2018-05-12,"wnc","Flu ED visits pct",0.24
2018-05-19,"wnc","Flu ED visits pct",0.11
2018-05-26,"wnc","Flu ED visits pct",0.09
2018-06-02,"wnc","Flu ED visits pct",0.03
2018-06-09,"wnc","Flu ED visits pct",0.06
2018-06-16,"wnc","Flu ED visits pct",0.05
2018-06-23,"wnc","Flu ED visits pct",0.04
2018-06-30,"wnc","Flu ED visits pct",0.07
2018-07-07,"wnc","Flu ED visits pct",0.01
2018-07-14,"wnc","Flu ED visits pct",0
2018-07-21,"wnc","Flu ED visits pct",0.03
2018-07-28,"wnc","Flu ED visits pct",0.01
2018-08-04,"wnc","Flu ED visits pct",0
2018-08-11,"wnc","Flu ED visits pct",0.03
2018-08-18,"wnc","Flu ED visits pct",0.01
2018-08-25,"wnc","Flu ED visits pct",0.01
2018-09-01,"wnc","Flu ED visits pct",0.01
2018-09-08,"wnc","Flu ED visits pct",0.02
2018-09-15,"wnc","Flu ED visits pct",0.02
2018-09-22,"wnc","Flu ED visits pct",0.03
2018-09-29,"wnc","Flu ED visits pct",0.07
2018-10-06,"wnc","Flu ED visits pct",0.1
2018-10-13,"wnc","Flu ED visits pct",0.17
2018-10-20,"wnc","Flu ED visits pct",0.15
2018-10-27,"wnc","Flu ED visits pct",0.2
2018-11-03,"wnc","Flu ED visits pct",0.18
2018-11-10,"wnc","Flu ED visits pct",0.22
2018-11-17,"wnc","Flu ED visits pct",0.23
2018-11-24,"wnc","Flu ED visits pct",0.31
2018-12-01,"wnc","Flu ED visits pct",0.3
2018-12-08,"wnc","Flu ED visits pct",0.39
2018-12-15,"wnc","Flu ED visits pct",0.4
2018-12-22,"wnc","Flu ED visits pct",0.74
2018-12-29,"wnc","Flu ED visits pct",1.17
2019-01-05,"wnc","Flu ED visits pct",1.41
2019-01-12,"wnc","Flu ED visits pct",1.29
2019-01-19,"wnc","Flu ED visits pct",2.13
2019-01-26,"wnc","Flu ED visits pct",3.71
2019-02-02,"wnc","Flu ED visits pct",5.37
2019-02-09,"wnc","Flu ED visits pct",7.72
2019-02-16,"wnc","Flu ED visits pct",7.03
2019-02-23,"wnc","Flu ED visits pct",6.25
2019-03-02,"wnc","Flu ED visits pct",3.97
2019-03-09,"wnc","Flu ED visits pct",3.06
2019-03-16,"wnc","Flu ED visits pct",2.15
2019-03-23,"wnc","Flu ED visits pct",1.59
2019-03-30,"wnc","Flu ED visits pct",1.52
2019-04-06,"wnc","Flu ED visits pct",1.53
2019-04-13,"wnc","Flu ED visits pct",0.74
2019-04-20,"wnc","Flu ED visits pct",0.48
2019-04-27,"wnc","Flu ED visits pct",0.3
2019-05-04,"wnc","Flu ED visits pct",0.18
2019-05-11,"wnc","Flu ED visits pct",0.13
2019-05-18,"wnc","Flu ED visits pct",0.17
2019-05-25,"wnc","Flu ED visits pct",0.11
2019-06-01,"wnc","Flu ED visits pct",0.1
2019-06-08,"wnc","Flu ED visits pct",0.11
2019-06-15,"wnc","Flu ED visits pct",0.01
2019-06-22,"wnc","Flu ED visits pct",0.08
2019-06-29,"wnc","Flu ED visits pct",0.02
2019-07-06,"wnc","Flu ED visits pct",0.05
2019-07-13,"wnc","Flu ED visits pct",0.02
2019-07-20,"wnc","Flu ED visits pct",0.01
2019-07-27,"wnc","Flu ED visits pct",0.02
2019-08-03,"wnc","Flu ED visits pct",0.02
2019-08-10,"wnc","Flu ED visits pct",0.01
2019-08-17,"wnc","Flu ED visits pct",0.02
2019-08-24,"wnc","Flu ED visits pct",0.03
2019-08-31,"wnc","Flu ED visits pct",0.09
2019-09-07,"wnc","Flu ED visits pct",0.08
2019-09-14,"wnc","Flu ED visits pct",0.07
2019-09-21,"wnc","Flu ED visits pct",0.13
2019-09-28,"wnc","Flu ED visits pct",0.14
2019-10-05,"wnc","Flu ED visits pct",0.12
2019-10-12,"wnc","Flu ED visits pct",0.12
2019-10-19,"wnc","Flu ED visits pct",0.25
2019-10-26,"wnc","Flu ED visits pct",0.3
2019-11-02,"wnc","Flu ED visits pct",0.29
2019-11-09,"wnc","Flu ED visits pct",0.28
2019-11-16,"wnc","Flu ED visits pct",0.76
2019-11-23,"wnc","Flu ED visits pct",1.12
2019-11-30,"wnc","Flu ED visits pct",1.33
2019-12-07,"wnc","Flu ED visits pct",1.42
2019-12-14,"wnc","Flu ED visits pct",2.3
2019-12-21,"wnc","Flu ED visits pct",3.44
2019-12-28,"wnc","Flu ED visits pct",5.35
2020-01-04,"wnc","Flu ED visits pct",4.15
2020-01-11,"wnc","Flu ED visits pct",3.26
2020-01-18,"wnc","Flu ED visits pct",3.05
2020-01-25,"wnc","Flu ED visits pct",2.93
2020-02-01,"wnc","Flu ED visits pct",3.11
2020-02-08,"wnc","Flu ED visits pct",3.83
2020-02-15,"wnc","Flu ED visits pct",3.01
2020-02-22,"wnc","Flu ED visits pct",2.84
2020-02-29,"wnc","Flu ED visits pct",2.56
2020-03-07,"wnc","Flu ED visits pct",2.75
2020-03-14,"wnc","Flu ED visits pct",2.53
